"Registrar - CELLULAR & MOLECULAR NUTRITION","Wed,  29 Oct 2014 17:00 CDT","","Room: GDC 4.302"
"Turing Scholars Admissions","Wed,  29 Oct 2014 17:00 CDT","","Room: GDC 5.516"
"Registrar - CS 303E Discussion Reviews ","Wed,  29 Oct 2014 17:00 CDT","","Room: GDC 5.304"
"CS101: Intro to Upper Division Electives- backup","Wed,  29 Oct 2014 17:30 CDT","","Room: GDC 1.304"
"Phone Interview - Amazon","Wed,  29 Oct 2014 17:45 CDT","","Room: GDC 4.416"
"UTCS Study Hall (ACM)","Wed,  29 Oct 2014 18:00 CDT","","Room: GDC 2.410"
"UTCS Study Hall (ACM)","Wed,  29 Oct 2014 18:00 CDT","","Room: GDC 2.402"
"MAD Advanced Android","Wed,  29 Oct 2014 18:00 CDT","","Room: GDC 1.406"
"Registrar - GAME DEVEL CAPSTONE: 2-D GAMES","Wed,  29 Oct 2014 18:00 CDT","","Room: GDC 6.202"
"Registrar - OFFICE OF THE DEAN OF STUDENTS          Nepalese Student Association-","Wed,  29 Oct 2014 18:30 CDT","","Room: GDC 2.502"
"ACM General Meeting","Wed,  29 Oct 2014 19:00 CDT","","Room: GDC 4.302"
